isReoccurring,isReoccuring_manual,title,catalog,Veranstaltungsart,Langtext,Veranstaltungsnummer,Kurztext,Semester,SWS,Erwartete Teilnehmer,Max. Teilnehmer,Credits,Credits_manual,Belegung,Zeitfenster,Hyperlink,Weitere Links,Sprache,Belegungsfristen,,Tag,Zeit,Rhythmus,Dauer,Raum,Raum- plan,Status,Location,Bemerkung,fällt aus am,Max. Teilnehmer,Zuständigkeit,Ausgeschlossen_Ingenieurwissenschaften_Bachelor,Ausgeschlossen_manual,Exam,Graded,total,# ratings,fairness,support,material,comprehensibility,fun,interesting,grade/effort,recommendation (0-100),link
true,true,Einführung in die Landeswissenschaft der Niederlande und Belgiens,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,5,5,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Niederländisch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mi.;,12:00 bis 14:00;,wöch.;,von 16.10.2019;,;,;,;,Essen,E - A-001;,;,;,;,-,2-Fach GeiWi,Präsentation,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332583&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Fluchen literarisch,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,5,5,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,14:00 bis 16:00;,wöch.;,von 22.10.2019;,;,;,;,Essen,E - V13 S03 C34;,;,;,;,-,2-Fach GeiWi,Schriftliche Ausarbeitung,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332556&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Grundkurs Linguistik,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,40,40,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,14:00 bis 16:00;,wöch.;,von 14.10.2019;,;,;,;,Essen,E - R14 R00 A04 Audimax;,;,;,;;,Bauingenieurwesen;Komedia,2-Fach GeiWi;Chemie;BauIng;Innopren;Komedia;M_AEM;TWM,Klausur,no,2.97,10,3.60,3.30,2.80,3.10,2.40,2.60,3.88,60,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332535&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Literatur der Frühen Neuzeit. Fauststoff bis Goethe,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,50,50,2 - 3,2;3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,10:00 bis 12:00;,wöch.;,von 24.10.2019;,;,;,;,Essen,E - Cinemaxx;,;,;,;,-,2-Fach GeiWi,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332608&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Methoden empirischen Arbeitens am Beispiel der interaktionalen Linguistik,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,5,5,2 - 3,2;3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,14:00 bis 16:00;,wöch.;,von 14.10.2019;,;,;,;,Essen,E - A-113;,;,;,;,Bauingenieurwesen;Komedia,2-Fach GeiWi;Chemie;BauIng;Innopren;Komedia;M_AEM;TWM,Schriftliche Ausarbeitung,no,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332534&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,"Ringvorlesung Ausgezeichnet! Zur Geschichte, Theorie und Praxis von Literaturpreisen",Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mi.;,14:00 bis 16:00;,wöch.;,von 16.10.2019;,;,;,;,Essen,E - S05 T00 B32;,;,;,;,-,2-Fach GeiWi,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332582&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Ringvorlesung Mehrsprachigkeit,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,150,150,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,16:00 bis 18:00;,wöch.;,von 24.10.2019;,;,;,;,Essen,E - S05 T00 B32;,;,;,;,Bauingenieurwesen;Komedia,2-Fach GeiWi;Chemie;BauIng;Innopren;Komedia;M_AEM;TWM,Klausur,no,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332609&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Semantik,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mi.;,18:00 bis 20:00;,wöch.;,von 16.10.2019;,;,;,;,Essen,E - R14 R00 A04 Audimax;,;,;,;,-,2-Fach GeiWi,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332581&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Grundlagenwissen Zweitsprache Deutsch,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,15,15,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mi.;,12:00 bis 14:00;,wöch.;,von 16.10.2019;,;,;,;,Essen,E - R14 R00 A04 Audimax;,;,;,;,-,2-Fach GeiWi,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332584&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Sprachlernberatung,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,6,6,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,10:00 bis 12:00;,wöch.;,von 17.10.2019;,;,;,;,Essen,E - V15 S02 C87;,;,;,;,-,2-Fach GeiWi,Schriftliche Ausarbeitung,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332610&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Französische Landeswissenschaft I: Das Frankreich der V. Republik,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,15,15,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,10:00 bis 12:00;,wöch.;,von 17.10.2019;,;,;,;,Essen,E - S03 V00 E71;,;,;,;,-,2-Fach GeiWi; KuWi (Französisch),Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332611&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,true,Spanische Landeswissenschaft III: Meisterwerke der spanischen Malerei im Kontext ihrer Zeit,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,08:00 bis 10:00;,wöch.;,von 17.10.2019;,;,;,;,Essen,E - Cinemaxx;,;,;,;,-,2-Fach GeiWi; KuWi (Spanisch),Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332601&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,true,Spanische Literaturwissenschaft: Die spanische Literatur des 19. bis 21. Jahrhunderts – ein Überblick,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,10:00 bis 12:00;,wöch.;,von 17.10.2019;,;,;,;,Essen,E - Cinemaxx;,;,;,;,-,2-Fach GeiWi; KuWi (Spanisch),Klausur,yes,3.4,2,4.0,4.0,4.0,3.5,2.0,3.5,4.0,50,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332612&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Einführung in die Kulturen des Osmanischen Reichs und der Türkei,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,30,30,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Türkisch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,16:00 bis 18:00;,wöch.;,von 15.10.2019;,;,;,;,Essen,E - V15 R03 H82;,22.10.2019:;,;,;,-,2-Fach GeiWi; KuWi (Türkisch),Schriftliche Ausarbeitung,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332641&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Einführung in die Linguistik der Turkistik,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,6,6,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Türkisch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,12:00 bis 14:00;,wöch.;,von 21.10.2019;,;,;,;,Essen,E - V13 S00 D46;,;,;,;,-,2-Fach GeiWi; KuWi (Türkisch),Schriftliche Ausarbeitung;Präsentation,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332537&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Interkulturelle Kommunikation - Die Türkei und Europa,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,,30,30,2 - 5,"2;3,4;5",Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,14:00 bis 16:00;,wöch.;,von 14.10.2019;,;,;,;,Essen,E - S05 T03 B94;,;,30;,;,-,2-Fach GeiWi; KuWi (Türkisch),Schriftliche Ausarbeitung;Präsentation,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332744&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Osmanisch Einführung,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,4,10,10,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Türkisch,E3 Abmelden Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell,;Studium liberale (E3);;,Mo.;Mi.;,16:00 bis 18:00;14:00 bis 16:00;,wöch.;wöch.;,von 14.10.2019;von 16.10.2019;,;;,;;,;;,Essen,E - R12 T03 F87;E - S06 S01 A31;,;;,;;,;,Bauingenieurwesen;Komedia,2-Fach GeiWi; KuWi (Türkisch);Chemie;BauIng;Innopren;Komedia;M_AEM;TWM,Klausur,no,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=338700&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Semantik und kontrastive Pragmatik der Turkistik,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,5,5,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Türkisch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,16:00 bis 18:00;,wöch.;,von 17.10.2019;,;,;,;,Essen,E - V15 R04 H25;,;,;,;,-,2-Fach GeiWi; KuWi (Türkisch),Schriftliche Ausarbeitung,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332613&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,"Übersetzungswissenschaft- und praxis, Gr.1",Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,10,10,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Türkisch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mi.;,16:00 bis 18:00;,wöch.;,von 16.10.2019;,;,;,;,Essen,E - R09 S05 B08;,;,;,;,-,2-Fach GeiWi; KuWi (Türkisch),Schriftliche Ausarbeitung,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332585&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,"Übersetzungswissenschaft- und praxis, Gr.2",Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,10,10,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Türkisch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Fr.;,10:00 bis 12:00;,wöch.;,von 18.10.2019;,;,;,;,Essen,E - V15 R01 H61;,;,;,;,-,2-Fach GeiWi; KuWi (Türkisch),Schriftliche Ausarbeitung,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332642&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Geographie: eine Einführung in Ansätze und Konzepte,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,10,10,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,10:00 bis 12:00;,wöch.;,von 22.10.2019;,;,;,;,Essen,E - R14 R02 B07;,;,;,;,-,2-Fach GeiWi;BWL (WiWi);VWL,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332559&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,true,Grundlagen der Wirtschaftsgeographie,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,10:00 bis 12:00;,wöch.;,von 24.10.2019;,;,;,;,Essen,E - SM 102;,;,;,;,-,2-Fach GeiWi;BWL (WiWi);VWL,Klausur,yes,4.17,31,4.0,3.87,4.19,4.61,4.13,4.19,4.04,90,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332614&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Innovation – Simulation – Präsentation,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,,20,20,2 - 4,2;3;4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Abmelden Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell;E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;;;Studium liberale (E3);;;,Di.;-.;-.;-.;So.;,16:00 bis 17:00;bis;10:00 bis 16:00;10:00 bis 16:00;10:00 bis 16:00;,EinzelT;Block+SaSo;Block+SaSo;Block+SaSo;EinzelT;,am 08.10.2019;21.10.2019 bis 03.11.2019;23.11.2019 bis 24.11.2019;19.10.2019 bis 20.10.2019;am 03.11.2019;,;;;;;,;;;;;,;;;;;,Essen,E - SM 102  Vorbesprechung Teil II*;E-Learning: Online verfügbar von KW 43 bis KW 44;E - SM 102;E - SM 102;E - SM 102;,;;;;;,;;;;;,;;,-,2-Fach GeiWi,Schriftliche Ausarbeitung,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332509&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,"Seminar mit Exkursion: Die Donauhauptstädte Wien, Budapest, Bratislava – urbane Systeme im Vergleich",Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,,5,5,6 - 6,6,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Abmelden Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell,;Studium liberale (E3);;,Di.;Mi.;,10:00 bis 17:00;10:00 bis 17:00;,EinzelT;EinzelT;,am 18.02.2020;am 12.02.2020;,;;,;;,;;,Essen,SM - 102;SM - 102;,;;,5;5;,;,-,2-Fach GeiWi;Angewandte Informatik (WiWi);KuWi; BWL (WiWi);VWL,Schriftliche Ausarbeitung;Präsentation,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=339174&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,true,"Urbane Systeme: Geographische Annäherungen, Adaptionen, Anforderungen – Grundlagen der Stadtgeographie",Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,12:15 bis 14:00;,wöch.;,von 22.10.2019;,;,;,;,Essen,E - SM 102;,;,;,;;,-,2-Fach GeiWi;BWL (WiWi);VWL,Klausur,yes,4.1,10,4.2,4.3,3.2,4.7,4.2,4.0,4.43,100,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332560&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
